"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2014,7,0.543216440629849,1.5941652440705,0.95914451557627,-0.757092367956128,0.566417801198902,-0.691168679542191,-1.00881221360433,5707,784.441805225653,"182","urban",13,4
2014,8,0.313215959249382,1.27250741195574,1.88063540238488,-0.598209944974775,-0.211291104966127,-0.368087588647866,-0.202903900161151,5707,784.441805225653,"182","urban",8,0
2014,9,-0.0719315534335433,-0.640590837145849,0.0598096938056856,-0.228257441828406,-0.642819458400027,-0.343856506830788,0.603004413282024,5707,784.441805225653,"182","urban",5,0
2014,10,-0.845049938001965,0.196361853820649,0.475739460201263,-0.438167796278227,-2.10053679682926,-0.610398406818628,0.603004413282024,5707,784.441805225653,"182","urban",0,0
2015,4,-1.20761057706429,-0.58085438261025,-0.299219269196795,0.922190467642431,0.215076525787971,0.824620105237084,1.4089127267252,5707,787.767220902613,"182","urban",9,0
2015,5,-0.285198466857287,0.366825681899902,0.400207420298915,0.212438329944696,0.471174275129411,0.116534047693658,-0.202903900161151,5707,787.767220902613,"182","urban",8,1
2015,6,0.606202600401116,0.174275670878208,0.2783490625898,-0.351690915448702,0.948861545239487,-0.343856506830788,0.603004413282024,5707,787.767220902613,"182","urban",21,8
2015,7,1.69184159914069,-1.13177371104029,-0.642134730353441,0.0431183755266037,0.927351363258183,-0.0450064977535161,-1.00881221360433,5707,787.767220902613,"182","urban",30,17
2015,8,0.9839359259098,0.601028158739216,-0.0680912270956221,-0.614446104987468,0.220090058044695,-0.610398406818628,-1.00881221360433,5707,787.767220902613,"182","urban",16,6
2015,9,-0.222786160582497,0.355016738447452,0.590548160852826,0.247500704067335,-1.14115867710148,0.323844414350857,-0.202903900161151,5707,787.767220902613,"182","urban",1,0
2015,10,-1.26029032803916,0.765562810189627,0.68722917192783,-0.595890493544388,-1.94551131431104,-0.771938952265778,-1.00881221360433,5707,787.767220902613,"182","urban",0,0
2016,4,-1.18484007032482,-0.550220303361229,0.184689333110892,0.535112681435044,-0.288316985595058,0.323844414350857,-0.202903900161151,5707,793.230403800475,"182","urban",0,0
2016,5,-0.658432780953739,0.830783753106902,0.777867619810641,0.48613359873008,0.278920937913577,0.439615138587984,0.603004413282024,5707,793.230403800475,"182","urban",8,0
2016,6,0.306628121110033,0.316724139386173,0.855917394376399,-0.588970796777073,1.0257991116146,-0.510781737126205,-1.00881221360433,5707,793.230403800475,"182","urban",11,3
