"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"56","Totale","15354","19727","18115","17331","15940","15328","14617","14506","14563","15012","15206","16023","16497","16859","17578","18145","19088","19778"
"57","Maschi","7668","6965","9009","8112","7820","7163","6925","6656","6691","6794","7080","7038","7637","7733","8101","8298","8658","9209"
"57","Femmine","9078","8170","10539","9874","9346","8597","8267","7815","7729","7716","7920","8138","8427","8718","8739","9268","9478","9882"
"57","Totale","16746","15135","19548","17986","17166","15760","15192","14471","14420","14510","15000","15176","16064","16451","16840","17566","18136","19091"
"58","Maschi","7640","7498","6862","8862","8004","7678","7052","6794","6575","6632","6747","7048","7077","7548","7720","8064","8273","8623"
"58","Femmine","9229","8949","8049","10469","9795","9240","8479","8175","7774","7678","7730","7925","8153","8403","8701","8664","9197","9453"
"58","Totale","16869","16447","14911","19331","17799","16918","15531","14969","14349","14310","14477","14973","15230","15951","16421","16728","17470","18076"
"59","Maschi","7779","7495","7410","6762","8734","7888","7585","6930","6697","6496","6589","6702","7070","7022","7508","7682","8048","8283"
"59","Femmine","9424","9106","8846","7986","10365","9694","9131","8401","8098","7727","7670","7703","7964","8144","8371","8668","8637","9182"
"59","Totale","17203","16601","16256","14748","19099","17582","16716","15331","14795","14223","14259","14405","15034","15166","15879","16350","16685","17465"
"60","Maschi","8125","7622","7415","7295","6655","8598","7784","7474","6833","6634","6449","6516","6687","7005","6992","7450","7667","8008"
"60","Femmine","9849","9292","9013","8732","7909","10245","9585","8987","8331","8045","7718","7669","7675","7910","8111","8302","8655","8588"
"60","Totale","17974","16914","16428","16027","14564","18843","17369","16461","15164","14679","14167","14185","14362","14915","15103","15752","16322","16596"
"61","Maschi","8975","7986","7526","7298","7229","6554","8450","7663","7386","6763","6543","6373","6471","6596","6968","6931","7413","7618"
"61","Femmine","10658","9715","9179","8908","8690","7788","10145","9472","8935","8259","8009","7679","7680","7633","7859","8052","8274","8623"
"61","Totale","19633","17701","16705","16206","15919","14342","18595","17135","16321","15022","14552","14052","14151","14229","14827","14983","15687","16241"
"62","Maschi","8824","8822","7870","7424","7189","7095","6449","8309","7533","7291","6687","6480","6363","6409","6513","6870","6892","7381"
"62","Femmine","10503","10513","9572","9049","8810","8550","7711","10009","9390","8876","8205","7950","7640","7623","7592","7786","8008","8221"
"62","Totale","19327","19335","17442","16473","15999","15645","14160","18318","16923","16167","14892","14430","14003","14032","14105","14656","14900","15602"
"63","Maschi","8639","8644","8678","7700","7281","7036","6974","6334","8178","7446","7214","6613","6431","6264","6358","6446","6832","6874"
"63","Femmine","10326","10364","10377","9482","8930","8704","8416","7607","9909","9315","8824","8172","7915","7559","7570","7510","7751","7976"
"63","Totale","18965","19008","19055","17182","16211","15740","15390","13941","18087","16761","16038","14785","14346","13823","13928","13956","14583","14850"
"64","Maschi","7866","8474","8503","8486","7547","7123","6911","6819","6219","8084","7344","7141","6557","6340","6184","6291","6360","6807"
"64","Femmine","9758","10166","10241","10254","9364","8817","8594","8314","7544","9803","9265","8785","8167","7846","7530","7479","7486","7709"
"64","Totale","17624","18640","18744","18740","16911","15940","15505","15133","13763","17887","16609","15926","14724","14186","13714","13770","13846","14516"
"65","Maschi","7412","7683","8325","8344","8340","7409","6955","6768","6701","6103","7946","7264","7081","6437","6247","6084","6232","6290"
"65","Femmine","9274","9628","10069","10118","10123","9280","8689","8492","8227","7473","9739","9214","8743","8072","7785","7438","7443","7437"
"65","Totale","16686","17311","18394","18462","18463","16689","15644","15260","14928","13576","17685","16478","15824","14509","14032","13522","13675","13727"
"66","Maschi","7485","7211","7589","8155","8186","8162","7219","6836","6650","6578","5995","7806","7176","7011","6336","6158","5996","6187"
"66","Femmine","9616","9127","9497","9972","10016","9982","9142","8556","8394","8143","7423","9649","9126","8670","8005","7714","7390","7401"
"66","Totale","17101","16338","17086","18127","18202","18144","16361","15392","15044","14721","13418","17455","16302","15681","14341","13872","13386","13588"
"67","Maschi","7359","7296","7043","7389","7987","8002","8010","7058","6681","6548","6487","5871","7736","7043","6907","6226","6069","5925"
"67","Femmine","9358","9479","9000","9399","9847","9872","9858","8986","8445","8291","8066","7341","9623","9066","8602","7958","7660","7345"
"67","Totale","16717","16775","16043","16788","17834","17874","17868","16044","15126","14839","14553","13212","17359","16109","15509","14184","13729","13270"
"68","Maschi","6999","7162","7143","6848","7248","7804","7865","7836","6899","6505","6449","6369","5776","7599","6929","6778","6133","5969"
"68","Femmine","9050","9223","9329","8866","9273","9714","9747","9713","8888","8378","8230","7984","7289","9560","8993","8530","7894","7617"
"68","Totale","16049","16385","16472","15714","16521","17518","17612","17549","15787","14883","14679","14353","13065","17159","15922","15308","14027","13586"
"69","Maschi","6849","6814","6979","6960","6672","7054","7652","7648","7672","6742","6389","6322","6259","5695","7473","6802","6674","6068"
"69","Femmine","9133","8920","9077","9197","8730","9164","9595","9643","9591","8791","8319","8142","7913","7203","9459","8908","8458","7855"
"69","Totale","15982","15734","16056","16157","15402","16218","17247","17291","17263","15533","14708","14464","14172","12898","16932","15710","15132","13923"
"70","Maschi","6868","6624","6631","6777","6793","6504","6898","7434","7471","7507","6628","6259","6190","6142","5574","7341","6711","6572"
"70","Femmine","9137","8970","8785","8955","9070","8583","9050","9481","9530","9484","8706","8219","8067","7831","7116","9365","8804","8363"
"70","Totale","16005","15594","15416","15732","15863","15087","15948","16915","17001","16991","15334","14478","14257","13973","12690","16706","15515","14935"
"71","Maschi","6785","6619","6436","6455","6584","6577","6349","6719","7291","7305","7361","6479","6134","6065","5996","5466","7222","6602"
"71","Femmine","9508","8954","8795","8615","8820","8941","8481","8932","9398","9412","9382","8605","8181","7975","7757","7019","9282","8735"
"71","Totale","16293","15573","15231","15070","15404","15518","14830","15651","16689","16717","16743","15084","14315","14040","13753","12485","16504","15337"
