"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"96","Maschi","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","1","2"
"96","Femmine","0","3","1","2","1","0","4","1","1","1","1","1","1","3","0","0","3","1"
"96","Totale","0","3","1","2","2","0","4","1","2","1","2","1","2","3","0","1","4","3"
"97","Maschi","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","1"
"97","Femmine","3","0","1","1","0","1","0","4","0","1","1","1","1","0","2","0","0","2"
"97","Totale","3","0","1","1","0","2","0","4","0","2","1","2","1","1","2","0","1","3"
"98","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"98","Femmine","0","2","0","1","0","0","1","0","4","0","0","1","1","1","0","2","0","0"
"98","Totale","0","2","0","1","0","0","1","0","4","0","0","1","1","1","1","2","0","0"
"99","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"99","Femmine","0","0","2","0","0","0","0","1","0","0","0","0","0","1","1","0","2","0"
"99","Totale","0","0","2","0","0","0","0","1","0","0","0","0","0","1","1","1","2","0"
"100 e oltre","Maschi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100 e oltre","Femmine","2","0","0","1","1","1","1","1","1","1","0","0","0","0","1","2","0","2"
"100 e oltre","Totale","2","0","0","1","1","1","1","1","1","1","0","0","0","0","1","2","0","2"
